source	target	has_mapping	needs_translation
Newspaper_VoiceOfRizia		0	0
AppBundle_Rizia		0	0
StoryPack_Rizia		0	0
#reform, #unrest		0	0
0x010000B8000084BC		0	0
Turn10_RH_AdarfoMurder_ArcasianInvolvement		0	0
Rizia/News/Turn 10		0	0
RiziaDLCSupport.News_Turn09_RH_AdarfoMurder_ArcasianInvolvement		0	0
Newspaper_RoyalHerald		0	0
AppBundle_Rizia		0	0
StoryPack_Rizia		0	0
#reform, #unrest		0	0
0x0100007400013C56		0	0
Turn10_V_NewConstitution_AdarfoPM		0	0
Rizia/News/Turn 10		0	0
RiziaDLCSupport.News_Turn10_V_NewConstitution_AdarfoPM		0	0
Newspaper_VoiceOfRizia		0	0
AppBundle_Rizia		0	0
StoryPack_Rizia		0	0
0x0100007400013C60		0	0
Turn10_RH_NewConstitution_AdarfoPM		0	0
Rizia/News/Turn 10		0	0
RiziaDLCSupport.News_Turn10_RH_NewConstitution_AdarfoPM		0	0
Newspaper_RoyalHerald		0	0
AppBundle_Rizia		0	0
StoryPack_Rizia		0	0
0x010000BE00006622		0	0
Turn10_RH_RustyPardoned		0	0
Rizia/News/Turn 10		0	0
RiziaDLC.News_Turn10_RH_RustyPardoned		0	0
Newspaper_RoyalHerald		0	0
AppBundle_Rizia		0	0
StoryPack_Rizia		0	0
0x010000BE00007272		0	0
Turn10_RH_RevolutionEnding		0	0
Rizia/News/Turn 10		0	0
RiziaDLCSupport.News_Turn10_RH_RevolutionEnding		0	0
Newspaper_RoyalHerald		0	0
AppBundle_Rizia		0	0
StoryPack_Rizia		0	0
0x010000BE0000727D		0	0
Turn10_V_RevolutionEnding		0	0
Rizia/News/Turn 10		0	0
RiziaDLCSupport.News_Turn10_V_RevolutionEnding		0	0
Newspaper_VoiceOfRizia		0	0
AppBundle_Rizia		0	0
StoryPack_Rizia		0	0
0x010000A3000007E9		0	0
News_OP1_RH_NewColumn		0	0
Rizia/News/WarFragment		0	0
RiziaDLCSupport.News_OP1_RH_NewColumn		0	0
Newspaper_RoyalHerald		0	0
AppBundle_Rizia		0	0
StoryPack_Rizia		0	0
0x010000A3000007F3		0	0
News_OP1_V_Decision_War_FortAlesCaptured		0	0
Rizia/News/WarFragment		0	0
RiziaDLCSupport.News_OP1_V_Decision_War_FortAlesCaptured		0	0
Newspaper_VoiceOfRizia		0	0
AppBundle_Rizia		0	0
StoryPack_Rizia		0	0
0x010000A3000007FD		0	0
News_OP1_G_Decision_War_FortAlesCaptured		0	0
Rizia/News/WarFragment		0	0
RiziaDLCSupport.News_OP1_G_Decision_War_FortAlesCaptured		0	0
SharedNewspaper_Geopolitico		0	0
AppBundle_Rizia		0	0
StoryPack_Rizia		0	0
0x010000A300000807		0	0
OP1_RH_Decision_War_IntelVinaInSolles		0	0
Rizia/News/WarFragment		0	0
RiziaDLCSupport.News_OP1_RH_Decision_War_IntelVinaInSolles		0	0
Newspaper_RoyalHerald		0	0
AppBundle_Rizia		0	0
StoryPack_Rizia		0	0
0x010000A300000811		0	0
News_OP1_G_Decision_War_LimanaRefugeesFlee		0	0
Rizia/News/WarFragment		0	0
RiziaDLCSupport.News_OP1_G_Decision_War_LimanaRefugeesFlee		0	0
SharedNewspaper_Geopolitico		0	0
AppBundle_Rizia		0	0
StoryPack_Rizia		0	0
0x010000A30000081B		0	0
News_OP1_V_Decision_War_LimanaRefugeesFlee_Intelligence		0	0
Rizia/News/WarFragment		0	0
RiziaDLCSupport.News_OP1_V_Decision_War_LimanaRefugeesFlee_Intelligence		0	0
Newspaper_VoiceOfRizia		0	0
AppBundle_Rizia		0	0
StoryPack_Rizia		0	0
0x010000A300000825		0	0
News_OP1_RH_Decision_War_OnStartBattleWesternAledoApproach		0	0
Rizia/News/WarFragment		0	0
RiziaDLCSupport.News_OP1_RH_Decision_War_OnStartBattleWesternAledoApproach		0	0
Newspaper_RoyalHerald		0	0
AppBundle_Rizia		0	0
StoryPack_Rizia		0	0
0x010000A30000082F		0	0
News_OP1_RH_Decision_War_RizianIntelligenceDestroysTank		0	0
Rizia/News/WarFragment		0	0
RiziaDLCSupport.News_OP1_RH_Decision_War_RizianIntelligenceDestroysTank		0	0
Newspaper_RoyalHerald		0	0
AppBundle_Rizia		0	0
StoryPack_Rizia		0	0
0x010000A300000839		0	0
News_OP1_V_Decision_War_TeradorCaptured		0	0
Rizia/News/WarFragment		0	0
RiziaDLCSupport.News_OP1_V_Decision_War_TeradorCaptured		0	0
Newspaper_VoiceOfRizia		0	0
AppBundle_Rizia		0	0
StoryPack_Rizia		0	0
0x010000A300000843		0	0
News_OP1_G_Decision_War_TeradorCaptured		0	0
Rizia/News/WarFragment		0	0
RiziaDLCSupport.News_OP1_G_Decision_War_TeradorCaptured		0	0
SharedNewspaper_Geopolitico		0	0
AppBundle_Rizia		0	0
StoryPack_Rizia		0	0
0x010000A30000084D		0	0
News_OP1_G_Decision_War_Use_Experimental_Weapons_FirstArces		0	0
Rizia/News/WarFragment		0	0
RiziaDLCSupport.News_OP1_G_Decision_War_Use_Experimental_Weapons_FirstArces		0	0
SharedNewspaper_Geopolitico		0	0
AppBundle_Rizia		0	0
StoryPack_Rizia		0	0
0x010000A300000857		0	0
News_OP1_G_Decision_War_Use_Experimental_Weapons_Arces		0	0
Rizia/News/WarFragment		0	0
RiziaDLCSupport.News_OP1_G_Decision_War_Use_Experimental_Weapons_Arces		0	0
SharedNewspaper_Geopolitico		0	0
AppBundle_Rizia		0	0
StoryPack_Rizia		0	0
0x010000A300000861		0	0
News_OP1_G_Decision_War_Use_Experimental_Weapons_FirstZiqes		0	0
Rizia/News/WarFragment		0	0
RiziaDLCSupport.News_OP1_G_Decision_War_Use_Experimental_Weapons_FirstZiqes		0	0
SharedNewspaper_Geopolitico		0	0
AppBundle_Rizia		0	0
StoryPack_Rizia		0	0
0x010000A30000086B		0	0
News_OP1_G_Decision_War_Use_Experimental_Weapons_Ziqes		0	0
Rizia/News/WarFragment		0	0
RiziaDLCSupport.News_OP1_G_Decision_War_Use_Experimental_Weapons_Ziqes		0	0
SharedNewspaper_Geopolitico		0	0
AppBundle_Rizia		0	0
StoryPack_Rizia		0	0
0x010000A300000875		0	0
News_OP1_RH_Decision_War_Use_Experimental_Weapons_FirstZiqes		0	0
Rizia/News/WarFragment		0	0
RiziaDLCSupport.News_OP1_RH_Decision_War_Use_Experimental_Weapons_FirstZiqes		0	0
Newspaper_RoyalHerald		0	0
AppBundle_Rizia		0	0
StoryPack_Rizia		0	0
0x010000A30000087F		0	0
News_OP1_RH_Decision_War_Use_Experimental_Weapons_FirstArces		0	0
Rizia/News/WarFragment		0	0
RiziaDLCSupport.News_OP1_RH_Decision_War_Use_Experimental_Weapons_FirstArces		0	0
Newspaper_RoyalHerald		0	0
AppBundle_Rizia		0	0
StoryPack_Rizia		0	0
0x010000A300000889		0	0
News_OP1_V_Decision_War_Use_Experimental_Weapons_FirstTime		0	0
Rizia/News/WarFragment		0	0
RiziaDLCSupport.News_OP1_V_Decision_War_Use_Experimental_Weapons_FirstTime		0	0
Newspaper_VoiceOfRizia		0	0
AppBundle_Rizia		0	0
StoryPack_Rizia		0	0
0x010000A1000035D8		0	0
OP2_RH_Decision_War_DestroyEnemyShip		0	0
Rizia/News/WarFragment		0	0
RiziaDLCSupport.News_OP2_RH_Decision_War_DestroyEnemyShip		0	0
Newspaper_RoyalHerald		0	0
AppBundle_Rizia		0	0
StoryPack_Rizia		0	0
0x010000A1000035E2		0	0
OP2_V_Decision_War_MassGrave		0	0
Rizia/News/WarFragment		0	0
RiziaDLCSupport.News_OP2_V_Decision_War_MassGrave		0	0
Newspaper_VoiceOfRizia		0	0
AppBundle_Rizia		0	0
StoryPack_Rizia		0	0
0x010000A1000035EC		0	0
OP2_G_Decision_War_MassGrave_Burial		0	0
Rizia/News/WarFragment		0	0
RiziaDLCSupport.News_OP2_G_Decision_War_MassGrave_Burial		0	0
SharedNewspaper_Geopolitico		0	0
AppBundle_Rizia		0	0
StoryPack_Rizia		0	0
0x010000A1000035F6		0	0
OP2_G_Decision_War_MassGrave_Punish		0	0
Rizia/News/WarFragment		0	0
RiziaDLCSupport.News_OP2_G_Decision_War_MassGrave_Punish		0	0
SharedNewspaper_Geopolitico		0	0
AppBundle_Rizia		0	0
StoryPack_Rizia		0	0
0x010000A100003600		0	0
OP2_RH_Decision_MilitiaSpawn		0	0
Rizia/News/WarFragment		0	0
RiziaDLCSupport.News_OP2_RH_Decision_MilitiaSpawn		0	0
Newspaper_RoyalHerald		0	0
AppBundle_Rizia		0	0
StoryPack_Rizia		0	0
0x010000A10000360A		0	0
OP2_V_Decision_MilitiaSpawn		0	0
Rizia/News/WarFragment		0	0
RiziaDLCSupport.News_OP2_V_Decision_MilitiaSpawn		0	0
Newspaper_VoiceOfRizia		0	0
AppBundle_Rizia		0	0
StoryPack_Rizia		0	0
0x010000A100003614		0	0
OP2_RH_RemazCaptured		0	0
Rizia/News/WarFragment		0	0
RiziaDLCSupport.News_OP2_RH_RemazCaptured		0	0
Newspaper_RoyalHerald		0	0
AppBundle_Rizia		0	0
StoryPack_Rizia		0	0
0x010000A10000361E		0	0
OP2_G_RemazCaptured		0	0
Rizia/News/WarFragment		0	0
RiziaDLCSupport.News_OP2_G_RemazCaptured		0	0
SharedNewspaper_Geopolitico		0	0
AppBundle_Rizia		0	0
StoryPack_Rizia		0	0
0x010000A100003628		0	0
OP2_RH_SollesCaptured		0	0
Rizia/News/WarFragment		0	0
RiziaDLCSupport.News_OP2_RH_SollesCaptured		0	0
Newspaper_RoyalHerald		0	0
AppBundle_Rizia		0	0
StoryPack_Rizia		0	0
0x010000A100003632		0	0
OP1_RH_ArcesCaptured		0	0
Rizia/News/WarFragment		0	0
RiziaDLCSupport.News_OP1_RH_ArcesCaptured		0	0
Newspaper_RoyalHerald		0	0
AppBundle_Rizia		0	0
StoryPack_Rizia		0	0
0x010000A10000363C		0	0
OP2_RH_Decision_RescueSpy		0	0
Rizia/News/WarFragment		0	0
RiziaDLCSupport.News_OP2_RH_Decision_RescueSpy		0	0
Newspaper_RoyalHerald		0	0
AppBundle_Rizia		0	0
StoryPack_Rizia		0	0
0x010000A100003646		0	0
OP2_V_Decision_SpyNotInSolles_Interrogate		0	0
Rizia/News/WarFragment		0	0
RiziaDLCSupport.News_OP2_V_Decision_SpyNotInSolles_Interrogate		0	0
Newspaper_VoiceOfRizia		0	0
AppBundle_Rizia		0	0
StoryPack_Rizia		0	0
0x010000A100003650		0	0
OP2_RH_PalesCaptured		0	0
Rizia/News/WarFragment		0	0
RiziaDLCSupport.News_OP2_RH_PalesCaptured		0	0
Newspaper_RoyalHerald		0	0
AppBundle_Rizia		0	0
StoryPack_Rizia		0	0
0x010000A10000365A		0	0
OP2_G_PalesCaptured		0	0
Rizia/News/WarFragment		0	0
RiziaDLCSupport.News_OP2_G_PalesCaptured		0	0
SharedNewspaper_Geopolitico		0	0
AppBundle_Rizia		0	0
StoryPack_Rizia		0	0
0x010000A100003669		0	0
OP2_G_Decision_War_Use_Experimental_Weapons_Pales		0	0
Rizia/News/WarFragment		0	0
RiziaDLCSupport.News_OP2_G_Decision_War_Use_Experimental_Weapons_Pales		0	0
SharedNewspaper_Geopolitico		0	0
AppBundle_Rizia		0	0
StoryPack_Rizia		0	0
0x010000A100003673		0	0
OP2_V_Decision_War_Use_Experimental_Weapons_Pales		0	0
Rizia/News/WarFragment		0	0
RiziaDLCSupport.News_OP2_V_Decision_War_Use_Experimental_Weapons_Pales		0	0
Newspaper_VoiceOfRizia		0	0
AppBundle_Rizia		0	0
StoryPack_Rizia		0	0
0x010000A10000367D		0	0
OP2_G_Decision_War_Use_Experimental_Weapons_Remaz		0	0
Rizia/News/WarFragment		0	0
RiziaDLCSupport.News_OP2_G_Decision_War_Use_Experimental_Weapons_Remaz		0	0
SharedNewspaper_Geopolitico		0	0
AppBundle_Rizia		0	0
StoryPack_Rizia		0	0
0x010000A100003687		0	0
OP2_G_Decision_War_Use_Experimental_Weapons_Solles		0	0
Rizia/News/WarFragment		0	0
RiziaDLCSupport.News_OP2_G_Decision_War_Use_Experimental_Weapons_Solles		0	0
SharedNewspaper_Geopolitico		0	0
AppBundle_Rizia		0	0
StoryPack_Rizia		0	0
0x010000A100003691		0	0
OP2_RH_Decision_War_VinaRescue_Succes		0	0
Rizia/News/WarFragment		0	0
RiziaDLCSupport.New_OP2_RH_Decision_War_VinaRescue_Succes		0	0
Newspaper_RoyalHerald		0	0
AppBundle_Rizia		0	0
StoryPack_Rizia		0	0
0x010000B40000007F		0	0
News_OP2_G_Decision_War_Use_Experimental_Weapons_FirstRemaz		0	0
Rizia/News/WarFragment		0	0
RiziaDLCSupport.News_OP2_G_Decision_War_Use_Experimental_Weapons_FirstRemaz		0	0
SharedNewspaper_Geopolitico		0	0
AppBundle_Rizia		0	0
StoryPack_Rizia		0	0
0x010000B40000008F		0	0
News_OP2_G_Decision_War_Use_Experimental_Weapons_FirstSolles		0	0
Rizia/News/WarFragment		0	0
RiziaDLCSupport.News_OP2_G_Decision_War_Use_Experimental_Weapons_FirstSolles		0	0
SharedNewspaper_Geopolitico		0	0
AppBundle_Rizia		0	0
StoryPack_Rizia		0	0
0x010000B400000099		0	0
News_OP2_G_Decision_War_Use_Experimental_Weapons_FirstPales		0	0
Rizia/News/WarFragment		0	0
RiziaDLCSupport.News_OP2_G_Decision_War_Use_Experimental_Weapons_FirstPales		0	0
SharedNewspaper_Geopolitico		0	0
AppBundle_Rizia		0	0
StoryPack_Rizia		0	0
0x010000B4000000A3		0	0
News_OP2_RH_Decision_War_Use_Experimental_Weapons_FirstRemaz		0	0
Rizia/News/WarFragment		0	0
RiziaDLCSupport.News_OP2_RH_Decision_War_Use_Experimental_Weapons_FirstRemaz		0	0
Newspaper_RoyalHerald		0	0
AppBundle_Rizia		0	0
StoryPack_Rizia		0	0
0x010000B4000000AD		0	0
News_OP2_RH_Decision_War_Use_Experimental_Weapons_FirstSolles		0	0
Rizia/News/WarFragment		0	0
RiziaDLCSupport.News_OP2_RH_Decision_War_Use_Experimental_Weapons_FirstSolles		0	0
Newspaper_RoyalHerald		0	0
AppBundle_Rizia		0	0
StoryPack_Rizia		0	0
0x010000B4000000B7		0	0
News_OP2_RH_Decision_War_Use_Experimental_Weapons_FirstPales		0	0
Rizia/News/WarFragment		0	0
RiziaDLCSupport.News_OP2_RH_Decision_War_Use_Experimental_Weapons_FirstPales		0	0
Newspaper_RoyalHerald		0	0
AppBundle_Rizia		0	0
StoryPack_Rizia		0	0
0x010000B400000551		0	0
OP_G_Decision_War_Use_Experimental_Weapons_Multiple		0	0
Rizia/News/WarFragment		0	0
RiziaDLC.War_Used_ExperimentalWeapons >= 2 && (RiziaDLC.Decision_Turn07_War_Both_IndependentJournalism_GrantFullAccess == true || RiziaDLC.Decision_Turn07_War_Both_IndependentJournalism_SupervisedAccess == true)		0	0
SharedNewspaper_Geopolitico		0	0
AppBundle_Rizia		0	0
StoryPack_Rizia		0	0
0x0100006500009ED7		0	0
Turn01_G_Arcasia_SouthXinaConflict		0	0
Rizia/News/World Narrative G News		0	0
RiziaDLCSupport.News_Turn01_G_Arcasia_SouthXinaConflict		0	0
SharedNewspaper_Geopolitico		0	0
AppBundle_Rizia		0	0
StoryPack_Rizia		0	0
0x0100006500009EE1		0	0
Turn02_G_Vendonesam_DemocraticForces		0	0
Rizia/News/World Narrative G News		0	0
RiziaDLCSupport.News_Turn02_G_Vendonesam_DemocraticForces		0	0
SharedNewspaper_Geopolitico		0	0
AppBundle_Rizia		0	0
StoryPack_Rizia		0	0
0x0100006500009EEB		0	0
Turn01_G_Rumburg_ErdmargPeace		0	0
Rizia/News/World Narrative G News		0	0
RiziaDLCSupport.News_Turn01_G_Rumburg_ErdmargPeace		0	0
SharedNewspaper_Geopolitico		0	0
AppBundle_Rizia		0	0
StoryPack_Rizia		0	0
0x0100006500009EF5		0	0
Turn03_G_Arcasia_SouthXinaStruggle		0	0
Rizia/News/World Narrative G News		0	0
RiziaDLCSupport.News_Turn03_G_Arcasia_SouthXinaStruggle		0	0
SharedNewspaper_Geopolitico		0	0
AppBundle_Rizia		0	0
StoryPack_Rizia		0	0
0x010000650000CD97		0	0
Turn02_G_Contana_ReligiousGroupsFlee		0	0
Rizia/News/World Narrative G News		0	0
RiziaDLCSupport.News_Turn02_G_Contana_ReligiousGroupsFlee		0	0
SharedNewspaper_Geopolitico		0	0
AppBundle_Rizia		0	0
StoryPack_Rizia		0	0
0x010000650000CDFC		0	0
Turn03_G_Contana_GeopoliticoMonitored		0	0
Rizia/News/World Narrative G News		0	0
RiziaDLCSupport.News_Turn03_G_Contana_GeopoliticoMonitored		0	0
SharedNewspaper_Geopolitico		0	0
AppBundle_Rizia		0	0
StoryPack_Rizia		0	0
0x010000650000CE06		0	0
Turn03_G_Erdmarg_NonAlignedMovement		0	0
Rizia/News/World Narrative G News		0	0
RiziaDLCSupport.News_Turn03_G_Erdmarg_NonAlignedMovement		0	0
SharedNewspaper_Geopolitico		0	0
AppBundle_Rizia		0	0
StoryPack_Rizia		0	0
0x010000650000CE10		0	0
Turn02_G_AN_NonAlignedMovementGrows		0	0
Rizia/News/World Narrative G News		0	0
RiziaDLCSupport.News_Turn02_G_AN_NonAlignedMovementGrows		0	0
SharedNewspaper_Geopolitico		0	0
AppBundle_Rizia		0	0
StoryPack_Rizia		0	0
0x010000650000CE1A		0	0
Turn04_G_Arcasia_SendsAidFreeCities		0	0
Rizia/News/World Narrative G News		0	0
RiziaDLCSupport.News_Turn04_G_Arcasia_SendsAidFreeCities		0	0
SharedNewspaper_Geopolitico		0	0
AppBundle_Rizia		0	0
StoryPack_Rizia		0	0
0x010000650000CE24		0	0
Turn05_G_Arcasia_InvestsInAgard		0	0
Rizia/News/World Narrative G News		0	0
RiziaDLCSupport.News_Turn05_G_Arcasia_InvestsInAgard		0	0
SharedNewspaper_Geopolitico		0	0
AppBundle_Rizia		0	0
StoryPack_Rizia		0	0
0x010000650000CE2E		0	0
Turn04_G_Xina_RiseOfTotalistMaximism		0	0
Rizia/News/World Narrative G News		0	0
RiziaDLCSupport.News_Turn04_G_Xina_RiseOfTotalistMaximism		0	0
SharedNewspaper_Geopolitico		0	0
AppBundle_Rizia		0	0
StoryPack_Rizia		0	0
0x010000650000CE38		0	0
Turn02_G_Anraka_TradeWithNalipurnaOstioke		0	0
Rizia/News/World Narrative G News		0	0
RiziaDLCSupport.News_Turn02_G_Anraka_TradeWithNalipurnaOstieke		0	0
SharedNewspaper_Geopolitico		0	0
AppBundle_Rizia		0	0
StoryPack_Rizia		0	0
0x010000650000CE42		0	0
Turn04_G_CSP_HegelDivertsGalmlandTrade		0	0
Rizia/News/World Narrative G News		0	0
RiziaDLCSupport.News_Turn04_G_CSP_HegelDivertsGalmlandTrade		0	0
SharedNewspaper_Geopolitico		0	0
AppBundle_Rizia		0	0
StoryPack_Rizia		0	0
0x010000650000CE4C		0	0
Turn01_G_Contana_IncidentFSRSlovarya		0	0
Rizia/News/World Narrative G News		0	0
RiziaDLCSupport.News_Turn01_G_Contana_IncidentFSRSlovarya		0	0
SharedNewspaper_Geopolitico		0	0
AppBundle_Rizia		0	0
StoryPack_Rizia		0	0
0x010000650000CE57		0	0
Turn03_G_CSP_InvestsInNibiya		0	0
Rizia/News/World Narrative G News		0	0
RiziaDLCSupport.News_Turn03_G_CSP_InvestsInNibiya		0	0
SharedNewspaper_Geopolitico		0	0
AppBundle_Rizia		0	0
StoryPack_Rizia		0	0
0x010000650000CE61		0	0
Turn04_G_Xina_AntiCSPBulwark		0	0
Rizia/News/World Narrative G News		0	0
RiziaDLCSupport.News_Turn04_G_Xina_AntiCSPBulwark		0	0
SharedNewspaper_Geopolitico		0	0
AppBundle_Rizia		0	0
StoryPack_Rizia		0	0
0x010000650000CE6B		0	0
Turn04_G_ATO_LespiaMaintainsTariffs		0	0
Rizia/News/World Narrative G News		0	0
RiziaDLCSupport.News_Turn04_G_ATO_LespiaMaintainsTariffs		0	0
SharedNewspaper_Geopolitico		0	0
AppBundle_Rizia		0	0
StoryPack_Rizia		0	0
0x010000650000CE75		0	0
Turn02_G_Rumburg_ParliamentaryFactionForms		0	0
Rizia/News/World Narrative G News		0	0
RiziaDLCSupport.News_Turn02_G_Rumburg_ParliamentaryFactionForms		0	0
SharedNewspaper_Geopolitico		0	0
AppBundle_Rizia		0	0
StoryPack_Rizia		0	0
0x010000650000CE7F		0	0
Turn02_G_Arcasia_AntiImperialistProtests		0	0
Rizia/News/World Narrative G News		0	0
RiziaDLCSupport.News_Turn02_G_Arcasia_AntiImperialistProtests		0	0
SharedNewspaper_Geopolitico		0	0
AppBundle_Rizia		0	0
StoryPack_Rizia		0	0
0x010000650000CE89		0	0
Turn03_G_Lespia_CSPEncroachmentConcern		0	0
Rizia/News/World Narrative G News		0	0
RiziaDLCSupport.News_Turn03_G_Lespia_CSPEncroachmentConcern		0	0
SharedNewspaper_Geopolitico		0	0
AppBundle_Rizia		0	0
StoryPack_Rizia		0	0
0x010000650000CEA7		0	0
Turn05_G_Arcasia_EconomicGrowthSlows		0	0
Rizia/News/World Narrative G News		0	0
RiziaDLCSupport.News_Turn05_G_Arcasia_EconomicGrowthSlows		0	0
SharedNewspaper_Geopolitico		0	0
AppBundle_Rizia		0	0
StoryPack_Rizia		0	0
0x010000650000CEB1		0	0
Turn04_G_CSP_MissilesStationedSonsamia		0	0
Rizia/News/World Narrative G News		0	0
RiziaDLCSupport.News_Turn04_G_CSP_MissilesStationedSonsamia		0	0
SharedNewspaper_Geopolitico		0	0
AppBundle_Rizia		0	0
StoryPack_Rizia		0	0
0x010000650000CEBB		0	0
Turn02_G_CSP_StrategicControlOverStraits		0	0
Rizia/News/World Narrative G News		0	0
RiziaDLCSupport.News_Turn02_G_CSP_StrategicControlOverStraits		0	0
SharedNewspaper_Geopolitico		0	0
AppBundle_Rizia		0	0
StoryPack_Rizia		0	0
0x010000650000CEC5		0	0
Turn04_G_Qinal_KeyHubforATO		0	0
Rizia/News/World Narrative G News		0	0
RiziaDLCSupport.News_Turn04_G_Qinal_KeyHubforATO		0	0
SharedNewspaper_Geopolitico		0	0
AppBundle_Rizia		0	0
StoryPack_Rizia		0	0
0x010000650000CECF		0	0
Turn04_G_Arcasia_PhyrricVictorySouthXina		0	0
Rizia/News/World Narrative G News		0	0
RiziaDLCSupport.News_Turn04_G_Arcasia_PhyrricVictorySouthXina		0	0
SharedNewspaper_Geopolitico		0	0
AppBundle_Rizia		0	0
StoryPack_Rizia		0	0
0x010000650000CEE9		0	0
Turn03_G_Sordland_RecessionOf51Begins		0	0
Rizia/News/World Narrative G News		0	0
RiziaDLCSupport.News_Turn03_G_Sordland_RecessionOf51Begins		0	0
SharedNewspaper_Geopolitico		0	0
AppBundle_Rizia		0	0
StoryPack_Rizia		0	0
0x010000650000CEF3		0	0
Turn04_G_OMECReportOnEastMerkopa		0	0
Rizia/News/World Narrative G News		0	0
RiziaDLCSupport.News_Turn04_G_OMECReportOnEastMerkopa		0	0
SharedNewspaper_Geopolitico		0	0
AppBundle_Rizia		0	0
StoryPack_Rizia		0	0
0x010000650000CF0C		0	0
Turn03_G_Arcasia_WalkerIncreasesWelfare		0	0
Rizia/News/World Narrative G News		0	0
RiziaDLCSupport.News_Turn03_G_Arcasia_WalkerIncreasesWelfare		0	0
SharedNewspaper_Geopolitico		0	0
AppBundle_Rizia		0	0
StoryPack_Rizia		0	0
0x010000650000CF16		0	0
Turn04_G_Arcasia_XinaTroopsPullBack		0	0
Rizia/News/World Narrative G News		0	0
RiziaDLCSupport.News_Turn04_G_Arcasia_XinaTroopsPullBack		0	0
SharedNewspaper_Geopolitico		0	0
AppBundle_Rizia		0	0
StoryPack_Rizia		0	0
0x010000650000CF3B		0	0
Turn05_G_Sordland_AntonRaynePresident		0	0
Rizia/News/World Narrative G News		0	0
RiziaDLCSupport.News_Turn05_G_Sordland_AntonRaynePresident		0	0
SharedNewspaper_Geopolitico		0	0
AppBundle_Rizia		0	0
StoryPack_Rizia		0	0
0x010000650000CF45		0	0
Turn02_G_ATO_WalkerPlanGrowthCentralMerkopa		0	0
Rizia/News/World Narrative G News		0	0
RiziaDLCSupport.News_Turn02_G_ATO_WalkerPlanGrowthCentralMerkopa		0	0
SharedNewspaper_Geopolitico		0	0
AppBundle_Rizia		0	0
StoryPack_Rizia		0	0
0x010000650000CF4F		0	0
Turn01_G_CSP_GalmlandDemandsStraitRights		0	0
Rizia/News/World Narrative G News		0	0
RiziaDLCSupport.News_Turn01_G_CSP_GalmlandDemandsStraitRights		0	0
SharedNewspaper_Geopolitico		0	0
AppBundle_Rizia		0	0
StoryPack_Rizia		0	0
0x0100008E000084B2		0	0
Turn01_G_Contana_ICBMTest		0	0
Rizia/News/World Narrative G News		0	0
RiziaDLCSupport.News_Turn01_G_UnitedContanaICBMTest		0	0
SharedNewspaper_Geopolitico		0	0
AppBundle_Rizia		0	0
StoryPack_Rizia		0	0
0x0100008E000084BD		0	0
Turn03_G_Contana_DenouncesForeignMeddling		0	0
Rizia/News/World Narrative G News		0	0
RiziaDLCSupport.News_Turn03_G_Contana_DenouncesForeignMeddling		0	0
SharedNewspaper_Geopolitico		0	0
AppBundle_Rizia		0	0
StoryPack_Rizia		0	0
0x0100008E000084CD		0	0
Turn02_G_Contana_SouthProtestsQuelled		0	0
Rizia/News/World Narrative G News		0	0
RiziaDLCSupport.News_Turn02_G_Contana_SouthProtestsQuelled		0	0
SharedNewspaper_Geopolitico		0	0
AppBundle_Rizia		0	0
StoryPack_Rizia		0	0
0x0100008E000084DD		0	0
Turn05_G_Arcasia_TracksUCSatellites		0	0
Rizia/News/World Narrative G News		0	0
RiziaDLCSupport.News_Turn05_G_Arcasia_TracksUCSatellites		0	0
SharedNewspaper_Geopolitico		0	0
AppBundle_Rizia		0	0
StoryPack_Rizia		0	0
0x0100008E000084ED		0	0
Turn05_G_Contana_MalenyevAgainstTotalism		0	0
Rizia/News/World Narrative G News		0	0
RiziaDLCSupport.News_Turn05_G_Contana_MalenyevAgainstTotalism		0	0
SharedNewspaper_Geopolitico		0	0
AppBundle_Rizia		0	0
StoryPack_Rizia		0	0
0x010000C600000892		0	0
Turn04_G_WalkerSecondTerm		0	0
Rizia/News/World Narrative G News		0	0
RiziaDLCSupport.News_Turn04_G_WalkerSecondTerm		0	0
SharedNewspaper_Geopolitico		0	0
AppBundle_Rizia		0	0
StoryPack_Rizia		0	0
0x010000A10000055E		0	0
Floating_RH_HousingCrisisResolved		0	0
Rizia/News/Floating		0	0
RiziaDLCSupport.News_Floating_RH_HousingCrisisResolved		0	0
Newspaper_RoyalHerald		0	0
AppBundle_Rizia		0	0
StoryPack_Rizia		0	0
0x010000A100000568		0	0
Floating_V_HousingCrisisResolved		0	0
Rizia/News/Floating		0	0
RiziaDLCSupport.News_Floating_V_HousingCrisisResolved		0	0
Newspaper_VoiceOfRizia		0	0
AppBundle_Rizia		0	0
StoryPack_Rizia		0	0
0x010000A100002FD4		0	0
Floating_G_TradeDeal_PaymentFail		0	0
Rizia/News/Floating		0	0
RiziaDLCSupport.News_Floating_G_TradeDeal_PaymentFail		0	0
SharedNewspaper_Geopolitico		0	0
AppBundle_Rizia		0	0
StoryPack_Rizia		0	0
0x01000052000551CF		0	0
Floating_RH_ManusFuneral		0	0
Rizia/News/Floating		0	0
RiziaDLCSupport.News_Floating_RH_ManusFuneral		0	0
Newspaper_RoyalHerald		0	0
AppBundle_Rizia		0	0
StoryPack_Rizia		0	0
0x010000A300000B9B		0	0
Floating_V_EnergyCrisisInbound		0	0
Rizia/News/Floating		0	0
RiziaDLCSupport.News_Floating_V_EnergyCrisisInbound		0	0
Newspaper_VoiceOfRizia		0	0
